ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1416507_at,12,16,20,0.486
1416508_at,0,0,0,0.085
1416509_at,12,12,3,0.034
1416510_at,16,20,20,0.463
1416511_a_at,8,12,20,0.438
1416512_at,16,20,20,0.392
1416513_at,4,4,1,0.492
1416514_a_at,0,20,20,0.47
1416515_at,8,16,20,0.228
1416516_at,12,20,20,0.499
1416517_at,16,16,4,0.262
1416518_at,4,8,20,0.379
1416519_at,16,16,4,0.396
1416520_x_at,12,16,20,0.188
1416521_at,12,12,3,0.04
1416522_a_at,12,16,20,0.394
1416523_at,12,12,3,0.492
1416524_at,20,20,5,0.221
1416525_at,20,20,5,0.532
1416526_a_at,8,8,2,0.123
1416527_at,0,0,0,0.06
1416528_at,0,20,20,0.317
1416529_at,4,8,20,0.139
1416530_a_at,20,20,5,0.006
1416531_at,16,16,4,0.02
1416532_at,4,4,1,0.549
1416533_at,12,12,3,0.409
1416534_at,16,20,20,0.218
1416535_at,20,20,5,0.095
1416536_at,12,16,20,0.552
1416537_at,16,16,4,0.666
1416538_at,8,12,20,0.211
1416539_at,4,8,20,0.524
1416540_at,20,20,5,0.544
1416541_at,12,12,3,0.727
1416542_at,12,16,20,0.583
1416543_at,12,12,3,0.33
1416544_at,4,8,20,0.532
1416545_at,12,12,3,0.126
1416546_a_at,16,16,4,0.413
1416547_at,12,12,3,0.358
1416548_at,16,16,4,0.325
1416549_at,16,16,4,0.215
1416550_at,20,20,5,0.691
1416551_at,16,16,4,0.355
1416552_at,12,16,20,0.424
1416553_at,8,8,2,0.141
1416554_at,16,20,20,0.186
1416555_at,16,16,4,0.716
1416556_at,16,20,20,0.51
1416557_a_at,0,4,20,0.114
1416558_at,4,12,20,0.429
1416559_at,12,16,20,0.12
1416560_at,8,8,2,0.298
1416561_at,4,8,20,0.764
1416562_at,4,4,1,0.17
1416563_at,12,12,3,0.735
1416564_at,16,16,4,0.827
1416565_at,4,4,1,0.04
1416566_at,12,12,3,0.193
1416567_s_at,0,20,20,0.342
1416568_a_at,0,0,0,0.11
1416569_at,16,20,20,0.324
1416570_s_at,20,20,5,0.46
1416571_at,8,8,2,0.08
1416572_at,16,16,4,0.538
1416573_at,12,12,3,0.456
1416574_at,12,12,3,0.464
1416575_at,0,12.4,20,0.775
1416576_at,8,8,2,0.113
1416577_a_at,4,4,1,0.571
1416578_at,0,20,20,0.502
1416579_a_at,8,12,20,0.42
1416580_a_at,4,12,20,0.646
1416581_at,0,0,0,0.408
1416582_a_at,0,4,20,0.387
1416583_at,4,8,20,0.424
1416584_at,8,8,2,0.067
1416585_at,16,20,20,0.296
1416586_at,0,4,20,0.379
1416587_a_at,20,20,5,0.84
1416588_at,16,20,20,0.354
1416589_at,0,0,0,0.337
1416590_a_at,12,16,20,0.187
1416591_at,12,12,3,0.2
1416592_at,12,16,20,0.05
1416593_at,12,16,20,0.305
1416594_at,12,16,20,0.677
1416595_at,0,4,20,0.199
1416596_at,4,4,1,0.165
1416597_at,0,20,20,0.495
1416598_at,16,16,4,0.04
1416599_at,8,8,2,0.239
1416600_a_at,12,12,3,0.618
1416601_a_at,12,12,3,0.267
1416602_a_at,0,4,20,0.225
1416603_at,8,12,20,0.204
1416604_at,16,16,4,0.548
1416605_at,16,16,4,0.2
1416606_s_at,12,12,3,0.707
1416607_at,16,20,20,0.531
1416608_a_at,0,0,0,0.076
1416609_at,0,0,0,0.352
1416610_a_at,12,16,20,0.076
1416611_at,0,16,20,0.423
1416612_at,20,20,5,0.431
1416613_at,12,16,20,0.434
1416614_at,8,12,20,0.415
1416615_at,4,8,20,0.456
1416616_s_at,0,20,20,0.816
1416617_at,4,4,1,0.28
1416618_at,0,0,0,0.506
1416619_at,12,16,20,0.249
1416620_at,0,4,20,0.777
1416621_at,16,16,4,0.256
1416622_at,12,16,20,0.465
1416623_at,16,16,4,0.431
1416624_a_at,16,20,20,0.453
1416625_at,12,12,3,0.401
1416626_at,12,12,3,0.372
1416627_at,12,20,20,0.151
1416628_at,4,4,1,0.066
1416629_at,16,16,4,0.492
1416630_at,16,20,20,0.361
1416631_at,4,8,20,0.293
1416632_at,8,8,2,0.073
1416633_a_at,20,20,5,0.456
1416634_at,20,20,5,0.008
1416635_at,8,8,2,0.138
1416636_at,16,20,20,0.435
1416637_at,12,16,20,0.446
1416638_at,16,20,20,0.615
1416639_at,4,4,1,0.276
1416640_at,0,20,20,0.584
1416641_at,20,20,5,0.641
1416642_a_at,16,20,20,0.896
1416643_at,0,20,20,0.697
1416644_a_at,4,8,20,0.707
1416645_a_at,4,4,1,0.257
1416646_at,12,12,3,0.619
1416647_at,8,12,20,0.079
1416648_at,8,12,20,0.712
1416649_at,16,16,4,0.574
1416650_at,0,0,0,0.305
1416651_at,16,16,4,0.236
1416652_at,12,16,20,0.458
1416653_at,4,4,1,0.474
1416654_at,0,0,0,0.415
1416655_at,12,16,20,0.481
1416656_at,0,4,20,0.73
1416657_at,12,16,20,0.406
1416658_at,4,4,1,0.368
1416659_at,8,8,2,0.53
1416660_at,8,8,2,0.205
1416661_at,0,0,0,0.713
1416662_at,12,16,20,0.205
1416663_at,16,16,4,0.224
1416664_at,0,20,20,0.648
1416665_at,12,12,3,0.518
1416666_at,16,20,20,0.512
1416667_at,20,20,5,0.389
1416668_at,4,4,1,0.461
1416669_s_at,12,12,3,0.101
1416670_at,12,12,3,0.053
1416671_a_at,8,12,20,0.496
1416672_s_at,12,12,3,0.512
1416673_at,4,4,1,0.391
1416674_at,12,12,3,0.263
1416675_s_at,16,16,4,0.355
1416676_at,8,8,2,0.326
1416677_at,12,16,20,0.252
1416678_at,8,8,2,0.104
1416679_at,4,4,1,0.106
1416680_at,8,12,20,0.16
1416681_at,8,8,2,0.353
1416682_at,0,4,20,0.299
1416683_at,20,20,5,0.711
1416684_at,16,16,4,0.125
1416685_s_at,8,8,2,0.602
1416686_at,12,12,3,0.095
1416687_at,8,8,2,0.489
1416688_at,8,12,20,0.478
1416689_at,8,8,2,0.026
1416690_at,8,8,2,0.085
1416691_at,4,4,1,0.124
1416692_at,0,20,20,0.6
1416693_at,0,4,20,0.583
1416694_at,16,16,4,0.526
1416695_at,12,16,20,0.594
1416696_at,20,20,5,0.561
1416697_at,8,8,2,0.102
1416698_a_at,8,12,20,0.391
1416699_at,16,16,4,0.039
1416700_at,4,4,1,0.179
1416701_at,0,4,20,0.85
1416702_at,4,4,1,0.634
1416703_at,12,16,20,0.421
1416704_at,16,16,4,0.026
1416705_at,0,0,0,0.63
1416706_at,0,20,20,0.437
1416707_a_at,12,12,3,0.352
1416708_a_at,12,12,3,0.072
1416709_a_at,16,20,20,0.726
1416710_at,12,12,3,0.334
1416711_at,4,12,20,0.664
1416712_at,16,20,20,0.557
1416713_at,4,12,20,0.457
1416714_at,4,8,20,0.101
1416715_at,0,20,20,0.616
1416716_at,16,16,4,0.167
1416717_at,8,8,2,0.172
1416718_at,12,16,20,0.369
1416719_a_at,16,16,4,0.532
1416720_at,16,16,4,0.249
1416721_s_at,0,20,20,0.498
1416722_at,12,16,20,0.425
1416723_at,8,12,20,0.45
1416724_x_at,12,16,20,0.392
1416725_at,16,16,4,0.716
1416726_s_at,8,12,20,0.313
1416727_a_at,12,12,3,0.509
1416728_at,12,12,3,0.036
1416729_at,16,16,4,0.57
1416730_at,4,8,20,0.359
1416731_at,12,12,3,0.675
1416732_at,0,4,20,0.282
1416733_at,4,4,1,0.368
1416734_at,8,16,20,0.142
1416735_at,4,8,20,0.291
1416736_at,12,12,3,0.462
1416737_at,20,20,5,0.713
1416738_at,8,8,2,0.154
1416739_a_at,8,8,2,0.068
1416740_at,8,12,20,0.361
1416741_at,16,16,4,0.332
1416742_at,4,8,20,0.649
1416743_at,12,12,3,0.142
1416744_at,12,16,20,0.353
1416745_x_at,16,20,20,0.369
1416746_at,12,16,20,0.192
1416747_at,16,16,4,0.893
1416748_a_at,8,12,20,0.258
1416749_at,4,4,1,0.666
1416750_at,0,0,0,0.035
1416751_a_at,8,8,2,0.304
1416752_at,8,12,20,0.776
1416753_at,4,4,1,0.721
1416754_at,20,20,5,0.406
1416755_at,12,12,3,0.179
1416756_at,12,12,3,0.171
1416757_at,4,8,20,0.274
1416758_at,12,16,20,0.41
1416759_at,4,4,1,0.676
1416760_at,16,20,20,0.431
1416761_at,4,8,20,0.872
1416762_at,0,0,0,0.169
1416763_at,4,4,1,0.086
1416764_at,12,12,3,0.078
1416765_s_at,16,16,4,0.098
1416766_at,12,16,20,0.162
1416767_a_at,12,16,20,0.156
1416768_at,16,16,4,0.088
1416769_s_at,16,16,4,0.136
1416770_at,4,8,20,0.427
1416771_at,0,4,20,0.569
1416772_at,20,20,5,0.307
1416773_at,12,12,3,0.101
1416774_at,12,12,3,0.054
1416775_at,16,16,4,0.555
1416776_at,8,8,2,0.312
1416777_at,0,4,20,0.274
1416778_at,12,16,20,0.319
1416779_at,0,20,20,0.474
1416780_at,12,16,20,0.764
1416781_at,0,0,0,0.285
1416782_s_at,0,20,20,0.361
1416783_at,8,12,20,0.159
1416784_at,0,16,20,0.654
1416785_at,0,20,20,0.228
1416786_at,0,4,20,0.26
1416787_at,16,20,20,0.518
1416788_a_at,4,4,1,0.122
1416789_at,4,8,20,0.32
1416790_a_at,4,8,20,0.074
1416791_a_at,12,16,20,0.442
1416792_at,12,12,3,0.287
1416793_at,12,12,3,0.083
1416794_at,12,12,3,0.154
1416795_at,4,8,20,0.269
1416796_at,20,20,5,0.242
1416797_at,20,20,5,0.14
1416798_a_at,4,12,20,0.418
1416799_at,8,12,20,0.207
1416800_at,4,8,20,0.246
1416801_at,4,8,20,0.368
1416802_a_at,0,0,0,0.46
1416803_at,20,20,5,0.188
1416804_at,12,16,20,0.126
1416805_at,4,4,1,0.471
1416806_at,16,20,20,0.175
1416807_at,0,20,20,0.881
1416808_at,20,20,5,0.316
1416809_at,16,16,4,0.354
1416810_at,12,16,20,0.028
1416811_s_at,12,12,3,0.174
1416812_at,0,20,20,0.378
1416813_at,12,12,3,0.631
1416814_at,0,20,20,0.198
1416815_s_at,12,20,20,0.459
1416816_at,8,8,2,0.322
1416817_at,12,20,20,0.658
1416818_at,20,20,5,0.351
1416819_at,16,16,4,0.56
1416820_at,12,16,20,0.617
1416821_at,4,8,20,0.388
1416822_at,8,12,20,0.833
1416823_a_at,8,8,2,0.175
1416824_at,4,8,20,0.395
1416825_at,16,16,4,0.367
1416826_a_at,8,8,2,0.24
1416827_at,4,8,20,0.586
1416828_at,12,12,3,0.227
1416829_at,16,20,20,0.308
1416830_at,8,8,2,0.226
1416831_at,8,8,2,0.434
1416832_at,4,4,1,0.135
1416833_at,12,12,3,0.012
1416834_x_at,12,16,20,0.821
1416835_s_at,8,12,20,0.057
1416836_at,12,16,20,0.071
1416837_at,4,4,1,0.114
1416838_at,0,4,20,0.681
1416839_at,4,4,1,0.372
1416840_at,16,16,4,0.117
1416841_at,8,12,20,0.334
1416842_at,16,20,20,0.197
1416843_at,4,4,1,0.467
1416844_at,4,12,20,0.396
1416845_at,20,20,5,0.414
1416846_a_at,12,12,3,0.722
1416847_s_at,8,12,20,0.416
1416848_at,12,16,20,0.759
1416849_at,4,4,1,0.323
1416850_s_at,4,4,1,0.311
1416851_at,8,20,20,0.795
1416852_a_at,12,16,20,0.254
1416853_at,12,16,20,0.464
1416854_at,20,20,5,0.102
1416855_at,20,20,5,0.158
1416856_at,4,8,20,0.689
1416857_at,16,16,4,0.151
1416858_a_at,8,8,2,0.597
1416859_at,0,4,20,0.244
1416860_s_at,12,16,20,0.363
1416861_at,4,4,1,0.302
1416862_at,4,8,20,0.563
1416863_at,20,20,5,0.271
1416864_at,4,8,20,0.33
1416865_at,0,20,20,0.535
1416866_at,20,20,5,0.141
1416867_at,16,16,4,0.785
1416868_at,4,4,1,0.122
1416869_x_at,8,12,20,0.364
1416870_at,16,16,4,0.166
1416871_at,8,8,2,0.345
1416872_at,8,12,20,0.87
1416873_a_at,0,20,20,0.756
1416874_a_at,16,20,20,0.118
1416875_at,16,20,20,0.243
1416876_at,0,20,20,0.083
1416877_a_at,12,12,3,0.535
1416878_at,16,16,4,0.262
1416879_at,8,12,20,0.085
1416880_at,8,8,2,0.527
1416881_at,4,4,1,0.237
1416882_at,16,16,4,0.617
1416883_at,12,16,20,0.589
1416884_at,4,8,20,0.734
1416885_at,0,0,0,0.094
1416886_at,0,4,20,0.724
1416887_at,0,4,20,0.56
1416888_at,4,8,20,0.461
1416889_at,20,20,5,0.176
1416890_at,12,12,3,0.137
1416891_at,0,20,20,0.58
1416892_s_at,0,4,20,0.286
1416893_at,16,20,20,0.601
1416894_at,0,4,20,0.616
1416895_at,0,20,20,0.173
1416896_at,4,8,20,0.448
1416897_at,0,0,0,0.113
1416898_a_at,4,8,20,0.595
1416899_at,12,12,3,0.256
1416900_s_at,16,16,4,0.476
1416901_at,12,12,3,0.505
1416902_a_at,12,16,20,0.213
1416903_at,12,16,20,0.493
1416904_at,8,12,20,0.016
1416905_at,16,16,4,0.725
1416906_at,12,12,3,0.454
1416907_at,4,4,1,0.29
1416908_s_at,4,4,1,0.199
1416909_at,20,20,5,0.416
1416910_at,8,8,2,0.456
1416911_a_at,12,16,20,0.052
1416912_at,12,12,3,0.35
1416913_at,16,16,4,0.137
1416914_s_at,8,12,20,0.356
1416915_at,16,16,4,0.486
1416916_at,16,16,4,0.161
1416917_at,16,16,4,0.327
1416918_at,0,4.4,20,0.667
1416919_a_at,12,16,20,0.212
1416920_at,12,16,20,0.113
1416921_x_at,12,12,3,0.205
1416922_a_at,8,8,2,0.091
1416923_a_at,8,12,20,0.058
1416924_at,8,8,2,0.035
1416925_at,0,20,20,0.496
1416926_at,8,16,20,0.448
1416927_at,8,8,2,0.215
1416928_at,4,8,20,0.171
1416929_at,4,8,20,0.534
1416930_at,16,20,20,0.238
1416931_at,0,20,20,0.613
1416932_at,20,20,5,0.258
1416933_at,12,12,3,0.01
1416934_at,4,4,1,0.611
1416935_at,16,16,4,0.403
1416936_at,0,20,20,0.397
1416937_at,12,16,20,0.026
1416938_at,16,20,20,0.54
1416939_at,20,20,5,0.285
1416940_at,8,8,2,0.074
1416941_s_at,8,8,2,0.054
1416942_at,12,12,3,0.027
1416943_at,0,0,0,0.164
1416944_a_at,4,4,1,0.307
1416945_at,20,20,5,0.062
1416946_a_at,12,12,3,0.441
1416947_s_at,8,12,20,0.342
1416948_at,8,12,20,0.616
1416949_s_at,12,12,3,0.095
1416950_at,4,8,20,0.882
1416951_a_at,12,12,3,0.13
1416952_at,16,16,4,0.49
1416953_at,8,12,20,0.263
1416954_at,8,8,2,0.13
1416955_at,0,20,20,0.947
1416956_at,4,4,1,0.678
1416957_at,0,8,20,0.482
1416958_at,8,8,2,0.003
1416959_at,8,8,2,0.05
1416960_at,0,20,20,0.418
1416961_at,4,12,20,0.628
1416962_at,16,16,4,0.156
1416963_at,12,12,3,0.078
1416964_at,16,16,4,0.55
1416965_at,8,12,20,0.6
1416966_at,12,16,20,0.595
1416967_at,16,20,20,0.224
1416968_a_at,0,0,0,0.256
1416969_at,8,12,20,0.746
1416970_a_at,16,16,4,0.211
1416971_at,12,12,3,0.451
1416972_at,12,16,20,0.547
1416973_at,12,12,3,0.314
1416974_at,4,4,1,0.595
1416975_at,8,8,2,0.28
1416976_at,16,16,4,0.159
1416977_at,12,16,20,0.447
1416978_at,12,12,3,0.345
1416979_at,0,4,20,0.879
1416980_at,16,16,4,0.044
1416981_at,12,12,3,0.105
1416982_at,8,8,2,0.239
1416983_s_at,12,16,20,0.886
1416984_at,0,4,20,0.308
1416985_at,8,12,20,0.303
1416986_a_at,16,20,20,0.211
1416987_at,0,0,0,0.153
1416988_at,0,0,0,0.124
1416989_at,16,20,20,0.216
1416990_at,16,20,20,0.342
1416991_at,16,16,4,0.851
1416992_at,4,8,20,0.625
1416993_at,20,20,5,0.589
1416994_at,12,12,3,0.597
1416995_at,0,4,20,0.188
1416996_at,8,8,2,0.108
1416997_a_at,4,4,1,0.194
1416998_at,12,12,3,0.12
1416999_at,8,20,20,0.747
1417000_at,8,8,2,0.461
1417001_a_at,4,4,1,0.197
1417002_at,8,12,20,0.558
1417003_at,0,0,0,0.373
1417004_at,0,20,20,0.318
1417005_at,0,20,20,0.653
1417006_at,4,4,1,0.312
1417007_a_at,4,4,1,0.252
1417008_at,0,20,20,0.336
1417009_at,8,12,20,0.221
1417010_at,16,16,4,0.017
1417011_at,0,4,20,0.562
1417012_at,0,20,20,0.131
1417013_at,12,12,3,0.238
1417014_at,12,16,20,0.347
1417015_at,4,8,20,0.041
1417016_at,16,20,20,0.726
1417017_at,12,12,3,0.038
1417018_at,16,16,4,0.232
1417019_a_at,16,16,4,0.559
1417020_at,16,16,4,0.168
1417021_a_at,0,4,20,0.145
1417022_at,16,20,20,0.119
1417023_a_at,8,8,2,0.159
1417024_at,12,16,20,0.266
1417025_at,0,4,20,0.255
1417026_at,12,12,3,0.055
1417027_at,20,20,5,0.137
1417028_a_at,20,20,5,0.147
1417029_a_at,0,0,0,0.11
1417030_at,20,20,5,0.182
1417031_at,8,12,20,0.67
1417032_at,16,16,4,0.44
1417033_at,12,12,3,0.514
1417034_at,0,20,20,0.308
1417035_at,12,16,20,0.066
1417036_at,4,8,20,0.304
1417037_at,4,4,1,0.228
1417038_at,20,20,5,0.095
1417039_a_at,20,20,5,0.098
1417040_a_at,0,0,0,0.151
1417041_at,8,8,2,0.337
1417042_at,12,12,3,0.003
1417043_at,12,12,3,0.216
1417044_at,0,4,20,0.223
1417045_at,12,12,3,0.169
1417046_at,0,20,20,0.437
1417047_at,8,12,20,0.654
1417048_at,12,16,20,0.394
1417049_at,4,4,1,0.503
1417050_at,16,16,4,0.38
1417051_at,12,20,20,0.417
1417052_at,0,0,0,0.855
1417053_at,8,12,20,0.494
1417054_a_at,16,16,4,0.653
1417055_at,16,20,20,0.389
1417056_at,8,8,2,0.567
1417057_a_at,16,16,4,0.177
1417058_a_at,16,16,4,0.008
1417059_at,16,16,4,0.183
1417060_at,16,16,4,0.321
1417061_at,8,8,2,0.253
1417062_at,0,0,0,0.441
1417063_at,4,4,1,0.574
1417064_at,12,16,20,0.382
1417065_at,0,4,20,0.63
1417066_at,0,0,0,0.054
1417067_s_at,0,0,0,0.001
1417068_a_at,16,20,20,0.142
1417069_a_at,20,20,5,0.139
1417070_at,20,20,5,0.469
1417071_s_at,16,16,4,0.287
1417072_at,16,16,4,0.31
1417073_a_at,16,20,20,0.286
1417074_at,12,12,3,0.871
1417075_at,16,20,20,0.262
1417076_at,12,16,20,0.172
1417077_at,0,4,20,0.43
1417078_at,12,16,20,0.319
1417079_s_at,16,20,20,0.259
1417080_a_at,0,4,20,0.641
1417081_a_at,16,16,4,0.694
1417082_at,8,8,2,0.366
1417083_at,16,20,20,0.429
1417084_at,12,12,3,0.128
1417085_at,8,8,2,0.03
1417086_at,0,0,0,0.138
1417087_at,12,16,20,0.356
1417088_at,4,4,1,0.401
1417089_a_at,8,16,20,0.227
1417090_at,12,12,3,0.512
1417091_at,4,8,20,0.472
1417092_at,0,0,0,0.449
1417093_a_at,0,20,20,0.717
1417094_at,12,16,20,0.007
1417095_a_at,0,20,20,0.16
1417096_at,4,4,1,0.079
1417097_at,12,12,3,0.469
1417098_s_at,12,16,20,0.766
1417099_at,12,16,20,0.601
1417100_at,8,8,2,0.124
1417101_at,16,16,4,0.545
1417102_a_at,16,16,4,0.244
1417103_at,4,4,1,0.662
1417104_at,12,20,20,0.321
1417105_at,8,8,2,0.06
1417106_at,4,4,1,0.378
1417107_at,12,16,20,0.058
1417108_at,16,16,4,0.593
1417109_at,4,8,20,0.603
1417110_at,12,16,20,0.453
1417111_at,16,16,4,0.332
1417112_at,4,4,1,0.28
1417113_at,0,8,20,0.41
1417114_at,0,0,0,0.388
1417115_at,16,20,20,0.706
1417116_at,16,20,20,0.357
1417117_at,16,20,20,0.128
1417118_a_at,16,20,20,0.062
1417119_at,4,8,20,0.828
1417120_at,0,12,20,0.471
1417121_at,0,0,0,0.466
1417122_at,12,16,20,0.872
1417123_at,8,8,2,0.111
1417124_at,16,16,4,0.512
1417125_at,16,16,4,0.001
1417126_a_at,4,8,20,0.175
1417127_at,0,20,20,0.582
1417128_at,12,20,20,0.622
1417129_a_at,16,16,4,0.206
1417130_s_at,8,8,2,0.39
1417131_at,0,20,20,0.55
1417132_at,8,12,20,0.573
1417133_at,12,16,20,0.402
1417134_at,4,8,20,0.392
1417135_at,4,8,20,0.213
1417136_s_at,4,8,20,0.499
1417137_at,0,20,20,0.857
1417138_s_at,4,8,20,0.408
1417139_at,8,8,2,0.163
1417140_a_at,4,8,20,0.244
1417141_at,0,4,20,0.293
1417142_at,12,16,20,0.375
1417143_at,12,16,20,0.009
1417144_at,20,20,5,0.26
1417145_at,12,12,3,0.057
1417146_at,4,4,1,0.213
1417147_at,16,16,4,0.505
1417148_at,8,16,20,0.539
1417149_at,16,16,4,0.026
1417150_at,0,0,0,0.538
1417151_a_at,12,16,20,0.212
1417152_at,12,12,3,0.417
1417153_at,16,16,4,0.109
1417154_at,8,8,2,0.302
1417155_at,12,16,20,0.07
1417156_at,16,16,4,0.235
1417157_at,0,4,20,0.644
1417158_at,12,20,20,0.305
1417159_at,4,4,1,0.493
1417160_s_at,4,8,20,0.083
1417161_at,16,16,4,0.493
1417162_at,0,20,20,0.774
1417163_at,16,16,4,0.356
1417164_at,12,16,20,0.241
1417165_at,8,8,2,0.408
1417166_at,12,16,20,0.285
1417167_at,8,8,2,0.154
1417168_a_at,12,12,3,0.005
1417169_at,12,12,3,0.018
1417170_at,8,8,2,0.28
1417171_at,0,4,20,0.227
1417172_at,20,20,5,0.484
1417173_at,16,16,4,0.132
1417174_at,0,0,0,0.597
1417175_at,16,16,4,0.156
1417176_at,12,12,3,0.062
1417177_at,12,16,20,0.163
1417178_at,16,16,4,0.183
1417179_at,12,16,20,0.256
1417180_at,8,16,20,0.236
1417181_a_at,4,4,1,0.609
1417182_at,4,8,20,0.153
1417183_at,12,12,3,0.282
1417184_s_at,8,8,2,0.142
1417185_at,4,4,1,0.344
1417186_at,8,20,20,0.898
1417187_at,8,12,20,0.757
1417188_s_at,4,4,1,0.305
1417189_at,8,8,2,0.251
1417190_at,12,12,3,0.033
1417191_at,12,12,3,0.077
1417192_at,12,12,3,0.227
1417193_at,12,12,3,0.518
1417194_at,12,12,3,0.498
1417195_at,0,20,20,0.251
1417196_s_at,8,12,20,0.361
1417197_at,4,8,20,0.611
1417198_at,4,4,1,0.126
1417199_at,4,4,1,0.461
1417200_at,0,20,20,0.277
1417201_at,16,20,20,0.303
1417202_s_at,20,20,5,0.193
1417203_at,0,0,0,0.112
1417204_at,12,16,20,0.376
1417205_at,12,12,3,0.046
1417206_at,16,16,4,0.649
1417207_at,16,16,4,0.274
1417208_at,4,4,1,0.075
1417209_at,4,8,20,0.437
1417210_at,16,20,20,0.664
1417211_a_at,8,8,2,0.259
1417212_at,12,16,20,0.234
1417213_a_at,0,20,20,0.311
1417214_at,4,4,1,0.046
1417215_at,0,8,20,0.387
1417216_at,16,16,4,0.621
1417217_at,0,20,20,0.586
1417218_at,8,8,2,0.13
1417219_s_at,8,12,20,0.618
1417220_at,12,12,3,0.098
1417221_at,16,20,20,0.597
1417222_a_at,0,4,20,0.587
1417223_at,4,8,20,0.642
1417224_a_at,16,16,4,0.045
1417225_at,0,0,0,0.355
1417226_at,20,20,5,0.47
1417227_at,4,8,20,0.093
1417228_at,0,0,0,0.659
1417229_at,0,4,20,0.457
1417230_at,8,8,2,0.605
1417231_at,0,0,0,0.178
1417232_at,0,0,0,0.07
1417233_at,12,12,3,0.033
1417234_at,16,20,20,0.671
1417235_at,20,20,5,0.32
1417236_at,20,20,5,0.237
1417237_at,4,4,1,0.408
1417238_at,0,20,20,0.338
1417239_at,8,8,2,0.277
1417240_at,8,8,2,0.492
1417241_at,12,12,3,0.309
1417242_at,4,8,20,0.596
1417243_at,8,8,2,0.726
1417244_a_at,0,12,20,0.414
1417245_at,12,12,3,0.088
1417246_at,16,20,20,0.487
1417247_at,8,8,2,0.442
1417248_at,0,20,20,0.825
1417249_at,12,12,3,0.737
1417250_at,8,12,20,0.349
1417251_at,4,4,1,0.047
1417252_at,16,16,4,0.294
1417253_at,0,4,20,0.483
1417254_at,12,16,20,0.517
1417255_at,16,16,4,0.435
1417256_at,8,12,20,0.66
1417257_at,12,12,3,0.321
1417258_at,16,16,4,0.223
1417259_a_at,12,16,20,0.412
1417260_at,16,20,20,0.238
1417261_at,8,8,2,0.129
1417262_at,0,4,20,0.34
1417263_at,12,16,20,0.181
1417264_at,0,0,0,0.188
1417265_s_at,4,4,1,0.123
1417266_at,0,0,0,0.57
1417267_s_at,8,12,20,0.235
1417268_at,8,12,20,0.834
1417269_at,12,12,3,0.116
1417270_at,16,20,20,0.654
1417271_a_at,4,8,20,0.571
1417272_at,0,0,0,0.499
1417273_at,0,0,0,0.358
1417274_at,16,16,4,0.378
1417275_at,8,16,20,0.691
1417276_at,4,12,20,0.535
1417277_at,16,20,20,0.824
1417278_a_at,8,12,20,0.29
1417279_at,12,12,3,0.359
1417280_at,8,8,2,0.179
1417281_a_at,12,16,20,0.422
1417282_at,12,16,20,0.57
1417283_at,12,20,20,0.769
1417284_at,0,20,20,0.423
1417285_a_at,12,16,20,0.548
1417286_at,12,12,3,0.221
1417287_at,20,20,5,0.66
1417288_at,8,16,20,0.9
1417289_at,12,16,20,0.562
1417290_at,20,20,5,0.577
1417291_at,0,4,20,0.7
1417292_at,0,0,0,0.329
1417293_at,8,12,20,0.279
1417294_at,12,12,3,0.153
1417295_at,0,0,0,0.286
1417296_at,0,20,20,0.869
1417297_at,8,12,20,0.375
1417298_at,4,4,1,0.047
1417299_at,12,12,3,0.377
1417300_at,16,20,20,0.621
1417301_at,4,4,1,0.398
1417302_at,12,12,3,0.08
1417303_at,20,20,5,0.408
1417304_at,16,16,4,0.033
1417305_at,0,0,0,0.538
1417306_at,16,20,20,0.634
1417307_at,8,8,2,0.499
1417308_at,0,20,20,0.367
1417309_at,12,12,3,0.065
1417310_at,12,12,3,0.213
1417311_at,0,0,0,0.233
1417312_at,8,12,20,0.265
1417313_at,16,20,20,0.296
1417314_at,16,20,20,0.248
1417315_at,8,8,2,0.315
1417316_at,8,8,2,0.414
1417317_s_at,12,16,20,0.722
1417318_at,0,0,0,0.306
1417319_at,0,20,20,0.225
1417320_at,8,8,2,0.27
1417321_at,12,12,3,0.112
1417322_at,16,16,4,0.189
1417323_at,0,20,20,0.628
1417324_at,20,20,5,0.224
1417325_at,4,4,1,0.384
1417326_a_at,12,12,3,0.199
1417327_at,4,4,1,0.846
1417328_at,0,20,20,0.385
1417329_at,4,4,1,0.738
1417330_at,8,8,2,0.317
1417331_a_at,0,4,20,0.315
1417332_at,12,16,20,0.216
1417333_at,16,16,4,0.028
1417334_at,4,4,1,0.301
1417335_at,12,12,3,0.317
1417336_a_at,4,8,20,0.628
1417337_at,20,20,5,0.281
1417338_at,8,12,20,0.427
1417339_a_at,20,20,5,0.228
1417340_at,16,16,4,0.269
1417341_a_at,8,8,2,0.044
1417342_at,16,16,4,0.235
1417343_at,20,20,5,0.363
1417344_at,12,12,3,0.039
1417345_at,0,4,20,0.35
1417346_at,8,12,20,0.372
1417347_at,0,20,20,0.132
1417348_at,4,8,20,0.685
1417349_at,4,4,1,0.087
1417350_at,4,4,1,0.528
1417351_a_at,16,20,20,0.013
1417352_s_at,16,20,20,0.36
1417353_x_at,0,20,20,0.189
1417354_at,16,16,4,0.385
1417355_at,20,20,5,0.241
1417356_at,20,20,5,0.155
1417357_at,12,12,3,0.275
1417358_s_at,4,8,20,0.134
1417359_at,8,8,2,0.481
