ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1425425_a_at,0,0,0,0.708
1425894_at,0,0,0,0.708
1420166_at,4,4,1,0.708
1450122_at,4,4,1,0.708
1454943_a_at,12,12,3,0.708
1448277_at,16,16,4,0.708
1460231_at,16,16,4,0.708
1416307_at,0,20,20,0.708
1417090_at,0,20,20,0.708
1420933_a_at,0,4,20,0.708
1425784_a_at,4,8,20,0.708
1439367_x_at,4,8,20,0.708
1451566_at,0,4,20,0.708
1417952_at,4,4,1,0.709
1423150_at,8,8,2,0.709
1424210_at,16,16,4,0.709
1460179_at,16,16,4,0.709
1416210_at,4,8,20,0.709
1421859_at,4,8,20,0.709
1422890_at,4,8,20,0.709
1424107_at,4,8,20,0.709
1425337_at,12,20,20,0.709
1427204_at,8,16,20,0.709
1448180_a_at,16,20,20,0.709
1449738_s_at,12,20,20,0.709
1450608_at,0,20,20,0.709
1451875_at,4,20,20,0.709
1460351_at,12,16,20,0.709
1421972_s_at,0,0,0,0.71
1433429_at,0,0,0,0.71
1439457_x_at,0,0,0,0.71
1423065_at,4,4,1,0.71
1423339_s_at,4,4,1,0.71
1421476_a_at,8,8,2,0.71
1448974_at,8,8,2,0.71
1418215_at,12,12,3,0.71
1437920_at,12,12,3,0.71
1416092_a_at,16,20,20,0.71
1416787_at,8,12,20,0.71
1419204_at,4,8,20,0.71
1423073_at,12,16,20,0.71
1427798_x_at,12,16,20,0.71
1448985_at,0,8,20,0.71
1450282_at,12,20,20,0.71
1452075_at,4,8,20,0.71
1452427_s_at,0,4,20,0.71
1453410_at,8,16,20,0.71
1456701_at,0,4,20,0.71
1424143_a_at,8,8,2,0.711
1426450_at,12,12,3,0.711
1438379_x_at,12,12,3,0.711
1449467_at,12,12,3,0.711
1427394_at,16,16,4,0.711
1420117_at,20,20,5,0.711
1429768_at,20,20,5,0.711
1415888_at,8,16,20,0.711
1420121_at,12,16,20,0.711
1421427_at,12,16,20,0.711
1421619_at,12,16,20,0.711
1422385_at,0,4,20,0.711
1427304_at,12,16,20,0.711
1427784_at,8,20,20,0.711
1427791_a_at,12,20,20,0.711
1431416_a_at,4,16,20,0.711
1436953_at,4,8,20,0.711
1437808_x_at,0,8,20,0.711
1438640_x_at,12,16,20,0.711
1449174_at,0,4,20,0.711
1449341_a_at,4,8,20,0.711
1450780_s_at,8,12,20,0.711
1451215_at,0,20,20,0.711
1421036_at,0,0,0,0.712
1420352_at,16,16,4,0.712
1448853_at,16,16,4,0.712
1448175_at,20,20,5,0.712
1451853_at,20,20,5,0.712
1416094_at,16,20,20,0.712
1418919_at,8,12,20,0.712
1424083_at,0,4,20,0.712
1424825_a_at,12,16,20,0.712
1426102_at,0,4,20,0.712
1426413_at,0,20,20,0.712
1432188_s_at,16,20,20,0.712
1436879_x_at,0,4,20,0.712
1437203_at,16,20,20,0.712
1449493_at,4,12,20,0.712
1449905_at,0,20,20,0.712
1450782_at,4,12,20,0.712
1451806_at,0,0,0,0.713
1421142_s_at,12,12,3,0.713
1449232_at,12,12,3,0.713
1451373_at,12,12,3,0.713
1451065_a_at,16,16,4,0.713
1416297_s_at,4,20,20,0.713
1416481_s_at,16,20,20,0.713
1416900_s_at,0,20,20,0.713
1420578_at,12,16,20,0.713
1420877_at,8,12,20,0.713
1420986_s_at,0,4,20,0.713
1421653_a_at,0,20,20,0.713
1422273_at,0,20,20,0.713
1423379_at,0,20,20,0.713
1424555_at,12,16,20,0.713
1426620_at,4,8,20,0.713
1431135_at,0,20,20,0.713
1438371_x_at,0,4,20,0.713
1450876_at,12,16,20,0.713
1454858_x_at,4,8,20,0.713
1460234_at,4,8,20,0.713
1426037_a_at,4,4,1,0.714
1452111_at,8,8,2,0.714
1420565_at,12,12,3,0.714
1425334_at,16,16,4,0.714
1430526_a_at,16,16,4,0.714
1425950_at,20,20,5,0.714
1416579_a_at,8,16,20,0.714
1417218_at,0,20,20,0.714
1417983_a_at,8,20,20,0.714
1419932_s_at,4,8,20,0.714
1421519_a_at,16,20,20,0.714
1424792_at,0,20,20,0.714
1424989_at,16,20,20,0.714
1434066_at,12,16,20,0.714
1454368_at,12,16,20,0.714
1449514_at,0,0,0,0.715
1415867_at,4,4,1,0.715
1421825_at,4,4,1,0.715
1426142_a_at,16,16,4,0.715
1418508_a_at,0,20,20,0.715
1420267_at,0,20,20,0.715
1421526_at,0,4,20,0.715
1421708_a_at,0,4,20,0.715
1423927_at,0,8,20,0.715
1427745_x_at,4,20,20,0.715
1430661_at,0,16,20,0.715
1431435_at,12,16,20,0.715
1420663_at,4,4,1,0.716
1425808_a_at,8,8,2,0.716
1418451_at,12,12,3,0.716
1424517_at,12,12,3,0.716
1417584_at,16,16,4,0.716
1451610_at,16,16,4,0.716
1421770_a_at,12,16,20,0.716
1422513_at,12,20,20,0.716
1426719_at,4,8,20,0.716
1427238_at,4,8,20,0.716
1428449_at,8,20,20,0.716
1436490_x_at,0,20,20,0.716
1448674_at,4,12,20,0.716
1450520_at,4,8,20,0.716
1450584_at,12,20,20,0.716
1460704_at,12,16,20,0.716
1418311_at,0,0,0,0.717
1452162_at,4,4,1,0.717
1427624_s_at,8,8,2,0.717
1435463_s_at,8,8,2,0.717
1418326_at,12,12,3,0.717
1460408_at,12,12,3,0.717
1415871_at,16,16,4,0.717
1419917_s_at,16,16,4,0.717
1427563_at,16,16,4,0.717
1450029_s_at,20,20,5,0.717
1417215_at,0,20,20,0.717
1417897_at,0,4,20,0.717
1418085_at,12,20,20,0.717
1421434_at,0,4,20,0.717
1427364_a_at,12,16,20,0.717
1442169_at,12,16,20,0.717
1453505_a_at,0,8,20,0.717
1417885_at,0,0,0,0.718
1448171_at,4,4,1,0.718
1448188_at,4,4,1,0.718
1421897_at,8,8,2,0.718
1426424_at,8,8,2,0.718
1417923_at,12,12,3,0.718
1454699_at,16,16,4,0.718
1418068_at,16,20,20,0.718
1419895_at,0,20,20,0.718
1420383_a_at,0,4,20,0.718
1422343_at,4,8,20,0.718
1426389_at,8,12,20,0.718
1427482_a_at,0,4,20,0.718
1434433_x_at,0,20,20,0.718
1449199_at,4,8,20,0.718
1451697_a_at,0,20,20,0.718
1451941_a_at,16,20,20,0.718
1452405_x_at,12,20,20,0.718
1456604_a_at,4,12,20,0.718
1460345_at,0,8,20,0.718
1456395_at,4,4,1,0.719
1424017_a_at,16,16,4,0.719
1451919_a_at,16,16,4,0.719
1418163_at,16,20,20,0.719
1419847_at,4,8,20,0.719
1420452_at,0,20,20,0.719
1424592_a_at,0,4,20,0.719
1424901_at,4,8,20,0.719
1425667_at,0,8,20,0.719
1452265_at,16,20,20,0.719
1452543_a_at,0,20,20,0.719
1424045_at,4,4,1,0.72
1421668_x_at,12,12,3,0.72
1449221_a_at,12,12,3,0.72
1454820_at,20,20,5,0.72
1417335_at,4,8,20,0.72
1419097_a_at,16,20,20,0.72
1419767_at,12,16,20,0.72
1421242_at,8,12,20,0.72
1421243_at,12,16,20,0.72
1422485_at,16,20,20,0.72
1434281_at,12,16,20,0.72
1452959_a_at,0,20,20,0.72
1454060_a_at,4,8.4,20,0.72
1420278_at,0,0,0,0.721
1416063_x_at,4,4,1,0.721
1432066_at,4,4,1,0.721
1434089_at,4,4,1,0.721
1427472_a_at,16,16,4,0.721
1436073_at,16,16,4,0.721
1450824_at,16,16,4,0.721
1451175_at,20,20,5,0.721
1423691_x_at,12,20,20,0.721
1425409_at,12,16,20,0.721
1427218_at,8,12,20,0.721
1437835_a_at,8,12,20,0.721
1449147_at,0,8,20,0.721
1450373_at,0,4,20,0.721
1450537_at,12,20,20,0.721
1450566_at,12,16,20,0.721
1450596_at,0,8,20,0.721
1451771_at,0,4,20,0.721
1455421_x_at,4,8,20,0.721
1456530_x_at,8,12,20,0.721
1448813_at,0,0,0,0.722
1422979_at,4,4,1,0.722
1427116_at,16,16,4,0.722
1428317_at,16,16,4,0.722
1437903_at,16,16,4,0.722
1455482_at,20,20,5,0.722
1416327_at,16,20,20,0.722
1417533_a_at,0,20,20,0.722
1419798_at,16,20,20,0.722
1422245_a_at,8,12,20,0.722
1423326_at,0,20,20,0.722
1425223_at,8,16,20,0.722
1425881_at,0,4,20,0.722
1434751_at,0,20,20,0.722
1448177_at,16,20,20,0.722
1451365_at,0,4,20,0.722
1448678_at,12,12,3,0.723
1451096_at,12,12,3,0.723
1418401_a_at,16,16,4,0.723
1429041_at,16,16,4,0.723
1438679_at,16,16,4,0.723
1427743_at,20,20,5,0.723
1416671_a_at,4,20,20,0.723
1419720_at,16,20,20,0.723
1423010_at,16,20,20,0.723
1425105_at,0,20,20,0.723
1425586_a_at,16,20,20,0.723
1427581_at,8,12,20,0.723
1436207_at,12,16,20,0.723
1451216_at,16,20,20,0.723
1418046_at,12,12,3,0.724
1416194_at,16,16,4,0.724
1456542_s_at,16,16,4,0.724
1417736_at,16,20,20,0.724
1418167_at,4,8,20,0.724
1419806_at,8,12,20,0.724
1421791_at,12,20,20,0.724
1426276_at,16,20,20,0.724
1449491_at,0,20,20,0.724
1450495_a_at,12,20,20,0.724
1453962_at,0,4,20,0.724
1454633_at,8,12,20,0.724
1418387_at,0,0,0,0.725
1448437_a_at,0,0,0,0.725
1451623_at,12,12,3,0.725
1452247_at,16,16,4,0.725
1436048_at,20,20,5,0.725
1416411_at,0,20,20,0.725
1418168_at,0,4,20,0.725
1423231_at,8,12,20,0.725
1448132_at,0,20,20,0.725
1449252_at,8,20,20,0.725
1450966_at,0,20,20,0.725
1460257_a_at,16,20,20,0.725
1420604_at,0,0,0,0.726
1421976_at,0,0,0,0.726
1423885_at,0,0,0,0.726
1418672_at,4,4,1,0.726
1419335_at,4,4,1,0.726
1420384_at,4,4,1,0.726
1416757_at,12,12,3,0.726
1416776_at,16,16,4,0.726
1421188_at,20,20,5,0.726
1415769_at,8,12,20,0.726
1421325_at,16,20,20,0.726
1422108_at,16,20,20,0.726
1422722_at,16,20,20,0.726
1423993_at,12,16,20,0.726
1426703_at,0,4,20,0.726
1427263_at,16,20,20,0.726
1430283_s_at,0,4,20,0.726
1436525_at,16,20,20,0.726
1451956_a_at,0,4,20,0.726
1456104_at,4,8,20,0.726
1456724_x_at,12,16,20,0.726
1422469_at,0,0,0,0.727
1435578_s_at,8,8,2,0.727
1423239_at,20,20,5,0.727
1460381_at,20,20,5,0.727
1415826_at,4,8,20,0.727
1417720_at,0,20,20,0.727
1419566_at,8,16,20,0.727
1420268_x_at,4,8,20,0.727
1420511_at,16,20,20,0.727
1420800_a_at,12,16,20,0.727
1421387_at,8,12,20,0.727
1421644_at,4,12,20,0.727
1426469_a_at,8,16,20,0.727
1427200_at,8,12,20,0.727
1428616_at,12,16,20,0.727
1431345_a_at,4,8,20,0.727
1435495_at,16,20,20,0.727
1448442_a_at,8,12,20,0.727
1449272_at,12,16,20,0.727
1450091_at,8,12,20,0.727
1450174_at,0,4,20,0.727
1451888_a_at,0,20,20,0.727
1452061_s_at,16,20,20,0.727
1452636_x_at,4,12,20,0.727
1456624_at,16,20,20,0.727
1423044_at,0,0,0,0.728
1420717_at,8,8,2,0.728
1418281_at,20,20,5,0.728
1427294_a_at,20,20,5,0.728
1416585_at,0,20,20,0.728
1418580_at,16,20,20,0.728
1418868_at,4,8,20,0.728
1421338_at,4,12,20,0.728
1423407_a_at,12,16,20,0.728
1423469_at,0,4,20,0.728
1424178_at,0,20,20,0.728
1425410_at,16,20,20,0.728
1429117_at,8,12,20,0.728
1429173_at,16,20,20,0.728
1437810_a_at,8,16,20,0.728
1449211_at,0,4,20,0.728
1450260_at,12,16,20,0.728
1421191_s_at,0,0,0,0.729
1422379_x_at,8,8,2,0.729
1450130_at,8,8,2,0.729
1419439_at,12,12,3,0.729
1433550_at,16,16,4,0.729
1418437_a_at,4,16,20,0.729
1423827_s_at,0,20,20,0.729
1425740_at,4,8,20,0.729
1438886_at,0,4,20,0.729
1448316_at,12,20,20,0.729
1451873_a_at,0,4,20,0.729
1456691_s_at,12,16,20,0.729
1448731_at,0,0,0,0.73
1424977_at,4,4,1,0.73
1455005_s_at,4,4,1,0.73
1417888_at,12,12,3,0.73
1418716_at,16,16,4,0.73
1420169_at,4,8,20,0.73
1420883_at,4,8,20,0.73
1426814_at,12,16,20,0.73
1449796_at,16,20,20,0.73
1452262_at,0,4,20,0.73
1422437_at,0,0,0,0.731
1426577_a_at,4,4,1,0.731
1426171_x_at,12,12,3,0.731
1419368_a_at,16,16,4,0.731
1452643_at,20,20,5,0.731
1417534_at,0,20,20,0.731
1420761_at,12,20,20,0.731
1421750_a_at,16,20,20,0.731
1424215_at,4,12,20,0.731
1429492_x_at,8,12,20,0.731
1432160_at,0,20,20,0.731
1435058_x_at,8,12,20,0.731
1435756_at,0,5.6,20,0.731
1442778_at,16,20,20,0.731
1418200_at,0,0,0,0.732
1451538_at,0,0,0,0.732
1415911_at,4,4,1,0.732
1460653_at,4,4,1,0.732
1452442_at,16,16,4,0.732
1417347_at,16,20,20,0.732
1419311_at,12,16,20,0.732
1420158_s_at,8,12,20,0.732
1424607_a_at,12,16,20,0.732
1425088_at,0,20,20,0.732
1425137_a_at,12,16,20,0.732
1425382_a_at,16,20,20,0.732
1427704_a_at,12,16,20,0.732
1434004_at,4,8,20,0.732
1449390_at,12,16,20,0.732
1449674_s_at,4,8,20,0.732
1451892_at,4,8,20,0.732
1422542_at,0,0,0,0.733
1452223_s_at,0,0,0,0.733
1417473_a_at,4,4,1,0.733
1449425_at,8,8,2,0.733
1450458_at,8,8,2,0.733
1425697_at,16,16,4,0.733
1450560_a_at,16,16,4,0.733
1416567_s_at,8,20,20,0.733
1417481_at,12,16,20,0.733
1417540_at,4,8,20,0.733
1417567_at,0,20,20,0.733
1417902_at,12,16,20,0.733
1420525_a_at,0,20,20,0.733
1421147_at,12,16,20,0.733
1421256_at,0,4,20,0.733
1423771_at,16,20,20,0.733
1439418_x_at,12,16,20,0.733
1446914_at,0,4,20,0.733
1450444_a_at,8,12,20,0.733
1456081_a_at,16,20,20,0.733
1418515_at,0,0,0,0.734
1418179_at,4,4,1,0.734
1420161_at,4,4,1,0.734
1438843_x_at,4,4,1,0.734
1416766_at,8,8,2,0.734
1425672_a_at,12,12,3,0.734
1455915_at,20,20,5,0.734
1417180_at,16,20,20,0.734
1418394_a_at,0,20,20,0.734
1422844_a_at,4,8,20,0.734
1423354_at,4,8,20,0.734
1424299_at,16,20,20,0.734
1424894_at,12,16,20,0.734
1425229_a_at,4,12,20,0.734
1425545_x_at,16,20,20,0.734
1426930_at,0,20,20,0.734
1426939_at,4,12,20,0.734
1428761_a_at,8,12,20,0.734
1448622_at,0,20,20,0.734
1449279_at,0,4,20,0.734
1450521_a_at,0,4,20,0.734
1457303_at,0,4,20,0.734
1449124_at,4,4,1,0.735
1451563_at,4,4,1,0.735
1417165_at,8,8,2,0.735
1417438_at,12,12,3,0.735
1425663_at,12,12,3,0.735
1448351_at,12,12,3,0.735
1453633_a_at,12,12,3,0.735
1427034_at,16,16,4,0.735
1427039_at,16,16,4,0.735
1422582_at,20,20,5,0.735
1437546_at,20,20,5,0.735
1417108_at,4,16,20,0.735
1417202_s_at,0,4,20,0.735
1417476_at,4,8,20,0.735
1420286_at,16,20,20,0.735
1421295_at,4,8,20,0.735
1421400_at,4,8,20,0.735
1423414_at,0,4,20,0.735
1423478_at,12,16,20,0.735
1425151_a_at,4,8,20,0.735
1425607_at,0,4,20,0.735
1434481_at,4,16,20,0.735
1449684_at,8,12,20,0.735
1449845_a_at,4,8,20,0.735
1456582_x_at,11.6,20,20,0.735
1417632_at,0,0,0,0.736
1455348_x_at,0,0,0,0.736
1423393_at,4,4,1,0.736
1417244_a_at,12,12,3,0.736
1422561_at,20,20,5,0.736
1422032_a_at,0,4,20,0.736
1422956_at,12,16,20,0.736
1423655_a_at,0,4,20,0.736
1426248_at,8,12,20,0.736
1435277_x_at,0,20,20,0.736
1436934_s_at,4,8,20,0.736
1449595_at,8,12,20,0.736
1449719_at,12,16,20,0.736
1450303_at,16,20,20,0.736
1450620_at,8,20,20,0.736
1451438_s_at,12,16,20,0.736
1453758_at,4,8,20,0.736
1454849_x_at,12,16,20,0.736
1457834_at,4,12,20,0.736
1419943_s_at,0,0,0,0.737
1452665_at,8,8,2,0.737
1427687_at,12,12,3,0.737
1449306_at,16,16,4,0.737
1418036_at,0,20,20,0.737
1419906_at,0,4,20,0.737
1420561_at,16,20,20,0.737
1423011_at,0,4,20,0.737
1423187_at,4,8,20,0.737
1424130_a_at,4,8,20,0.737
1434879_at,12,16,20,0.737
1435272_at,0,4,20,0.737
1437325_x_at,16,20,20,0.737
1448209_a_at,0,20,20,0.737
1451310_a_at,0,4,20,0.737
1454372_at,8,12,20,0.737
1456747_x_at,16,20,20,0.737
1418431_at,8,8,2,0.738
1441992_at,8,8,2,0.738
1420581_at,16,16,4,0.738
1454908_x_at,16,16,4,0.738
1426103_a_at,20,20,5,0.738
1416879_at,0,4,20,0.738
1418547_at,16,20,20,0.738
1418857_at,0,20,20,0.738
1425843_at,0,20,20,0.738
1426069_s_at,0,20,20,0.738
1426126_a_at,4,8,20,0.738
1426737_at,4,12,20,0.738
1427692_a_at,0,8,20,0.738
1430769_s_at,16,20,20,0.738
1435231_at,12,20,20,0.738
1448186_at,0,8,20,0.738
1448481_at,0,20,20,0.738
1451469_at,16,20,20,0.738
1452156_a_at,8,12,20,0.738
1454211_a_at,4,8,20,0.738
1438611_at,4,4,1,0.739
1423929_at,8,8,2,0.739
1418162_at,12,16,20,0.739
1419119_at,0,20,20,0.739
1420462_at,4,8,20,0.739
1420954_a_at,4,8,20,0.739
1421649_at,4,12,20,0.739
1421745_at,4,8,20,0.739
1422285_at,8,12,20,0.739
1429878_a_at,12,16,20,0.739
1432189_a_at,0,20,20,0.739
1438835_a_at,12,20,20,0.739
1448129_at,8,12,20,0.739
1449987_at,0,4,20,0.739
1451560_at,0,20,20,0.739
1451719_at,8,12,20,0.739
1455431_at,0,20,20,0.739
1417813_at,0,0,0,0.74
1420362_a_at,0,0,0,0.74
1433863_at,0,0,0,0.74
1424436_at,4,4,1,0.74
1423398_at,12,12,3,0.74
1427860_at,12,12,3,0.74
1425481_at,20,20,5,0.74
1426008_a_at,20,20,5,0.74
1419934_at,0,20,20,0.74
1420333_at,0,20,20,0.74
1420904_at,8,12,20,0.74
1422244_at,0,20,20,0.74
1426412_at,0,20,20,0.74
1427727_x_at,12,16,20,0.74
1428631_a_at,0,4,20,0.74
1437644_at,16,20,20,0.74
1437697_at,4,8,20,0.74
1449545_at,16,20,20,0.74
1450944_at,0,12,20,0.74
1455860_at,16,20,20,0.74
1423538_at,4,4,1,0.741
1426001_at,4,4,1,0.741
1436198_at,12,12,3,0.741
1437621_x_at,16,16,4,0.741
1427529_at,20,20,5,0.741
1416218_x_at,16,20,20,0.741
1420023_at,12,16,20,0.741
1420192_at,0,20,20,0.741
1421363_at,16,20,20,0.741
1426836_s_at,8,12,20,0.741
1427521_a_at,0,20,20,0.741
1437102_at,4,16,20,0.741
1449488_at,0,4,20,0.741
1450249_s_at,12,16,20,0.741
1453392_at,8,12,20,0.741
1453724_a_at,0,20,20,0.741
1453924_a_at,16,20,20,0.741
1435944_s_at,16,16,4,0.742
1424133_at,8,16,20,0.742
1426552_a_at,12,16,20,0.742
1448993_at,8,12,20,0.742
1449629_s_at,12,16,20,0.742
1449735_at,0,4,20,0.742
1450510_a_at,4,12,20,0.742
1427769_x_at,0,0,0,0.743
1419556_at,4,4,1,0.743
1418052_at,12,16,20,0.743
1425666_at,0,20,20,0.743
1426023_a_at,0,20,20,0.743
1426947_x_at,16,20,20,0.743
1428046_a_at,12,16,20,0.743
1434942_at,12,16,20,0.743
1450277_at,12,16,20,0.743
1450359_at,4,12,20,0.743
1451342_at,16,20,20,0.743
1452245_at,4,8,20,0.743
1452645_x_at,12,16,20,0.743
1418712_at,0,0,0,0.744
1449985_at,8,8,2,0.744
1450002_at,8,8,2,0.744
1449098_a_at,20,20,5,0.744
1415684_at,16,20,20,0.744
1416017_at,0,20,20,0.744
1419209_at,0,20,20,0.744
1419326_at,12,16,20,0.744
1421858_at,4,8,20,0.744
1423116_at,8,12,20,0.744
1426863_at,8,12,20,0.744
1427582_at,0,4,20,0.744
1438608_at,0,20,20,0.744
1448165_at,8,12,20,0.744
1451139_at,0,4,20,0.744
1451807_at,4,8,20,0.744
1451851_a_at,0,20,20,0.744
1451643_a_at,12,12,3,0.745
1452793_at,12,12,3,0.745
1421696_at,20,20,5,0.745
1417517_at,12,16,20,0.745
1417907_at,12,16,20,0.745
1418899_at,0,20,20,0.745
1419919_at,12,16,20,0.745
1422035_at,0,4,20,0.745
1422665_a_at,12,16,20,0.745
1426215_at,12,16,20,0.745
1448085_at,8,12,20,0.745
1452239_at,12,16,20,0.745
1453666_at,4,8,20,0.745
1453806_at,0,20,20,0.745
1454677_at,16,20,20,0.745
1418802_at,4,4,1,0.746
1432826_a_at,4,4,1,0.746
1423784_at,8,8,2,0.746
1423349_at,12,12,3,0.746
1449205_at,16,16,4,0.746
AFFX-BioB-3_at,16,16,4,0.746
1421953_at,4,16,20,0.746
1424771_at,16,20,20,0.746
1426281_at,4,16,20,0.746
1427755_at,12,20,20,0.746
1428115_a_at,0,20,20,0.746
1432075_a_at,0,20,20,0.746
1437997_x_at,12,16,20,0.746
1438369_x_at,4,8,20,0.746
1450397_at,0,4,20,0.746
1450713_at,0,20,20,0.746
1426839_at,4,4,1,0.747
1435889_at,12,12,3,0.747
1451574_at,12,12,3,0.747
1426016_a_at,16,16,4,0.747
1435300_at,16,16,4,0.747
1417549_at,12,16,20,0.747
1425047_a_at,0,20,20,0.747
1425772_at,8,12,20,0.747
1426758_s_at,12,16,20,0.747
1428095_a_at,12,16,20,0.747
1430022_at,0,8,20,0.747
1450734_at,12,16,20,0.747
1452627_at,0,20,20,0.747
1422498_at,0,0,0,0.748
1434937_at,0,0,0,0.748
1417352_s_at,4,4,1,0.748
1417816_s_at,16,16,4,0.748
1451735_at,16,16,4,0.748
1416267_at,16,20,20,0.748
1422648_at,0,4,20,0.748
1426713_s_at,4,8,20,0.748
1449959_x_at,4,8,20,0.748
1450417_a_at,16,20,20,0.748
1415846_a_at,4,4,1,0.749
1421798_at,4,4,1,0.749
1425842_at,8,8,2,0.749
1424232_a_at,12,12,3,0.749
1452060_a_at,12,12,3,0.749
1421954_at,16,16,4,0.749
1455841_s_at,16,16,4,0.749
1417270_at,12,16,20,0.749
1419790_at,8,12,20,0.749
1427694_at,8,12,20,0.749
1430240_a_at,0,20,20,0.749
1432533_a_at,0,4,20,0.749
1434709_at,0,4,20,0.749
1435128_at,0,20,20,0.749
1435577_at,8,12,20,0.749
1449045_at,8,12,20,0.749
1449181_at,12,16,20,0.749
1449936_at,0,20,20,0.749
1456237_x_at,12,16,20,0.749
1418041_at,8,8,2,0.75
1426317_at,8,8,2,0.75
1423627_at,12,12,3,0.75
1428879_at,12,12,3,0.75
1448069_at,12,12,3,0.75
1415866_at,8,12,20,0.75
1417017_at,0,20,20,0.75
1419594_at,4,8,20,0.75
1423185_a_at,4,8,20,0.75
1423299_at,12,16,20,0.75
1424663_at,0,4,20,0.75
1424895_at,16,20,20,0.75
1426705_s_at,4,16,20,0.75
1427385_s_at,12,16,20,0.75
1432187_at,12,16,20,0.75
1435030_at,12,16,20,0.75
1449764_x_at,4,8,20,0.75
1451731_at,0,20,20,0.75
1460719_a_at,8,12,20,0.75
1450048_a_at,4,4,1,0.751
1427935_at,12,12,3,0.751
1448428_at,16,16,4,0.751
1449028_at,16,16,4,0.751
AFFX-r2-P1-cre-3_at,16,16,4,0.751
1421345_at,20,20,5,0.751
1425979_a_at,20,20,5,0.751
1418496_at,12,16,20,0.751
1428587_at,12,16,20,0.751
1428708_x_at,4,8,20,0.751
1430749_at,0,8,20,0.751
1437612_at,16,20,20,0.751
1451237_s_at,16,20,20,0.751
1451690_a_at,0,12,20,0.751
1425705_a_at,4,4,1,0.752
1448518_at,8,8,2,0.752
1450128_at,8,8,2,0.752
1451021_a_at,8,8,2,0.752
1438097_at,20,20,5,0.752
1416917_at,8,12,20,0.752
1418026_at,0,20,20,0.752
1418757_at,0,4,20,0.752
1424455_at,8,16,20,0.752
1427899_at,0,16,20,0.752
1428034_a_at,0,20,20,0.752
1430147_a_at,4,8,20,0.752
1439008_at,0,20,20,0.752
1451224_at,0,20,20,0.752
1452616_s_at,0,20,20,0.752
1452823_at,0,20,20,0.752
1456733_x_at,16,20,20,0.752
1436928_s_at,16,16,4,0.753
1416450_at,0,20,20,0.753
1416647_at,4,8,20,0.753
1419612_at,16,20,20,0.753
1421001_a_at,8,16,20,0.753
1422265_at,0,8,20,0.753
1424018_at,16,20,20,0.753
1427424_at,8,12,20,0.753
1427994_at,12,20,20,0.753
1451592_at,16,20,20,0.753
1452099_at,8,12,20,0.753
1452534_a_at,0,20,20,0.753
1453647_at,16,20,20,0.753
1454268_a_at,0,20,20,0.753
1460205_at,0,20,20,0.753
1460511_at,4,8,20,0.753
1418858_at,12,12,3,0.754
1422564_at,12,12,3,0.754
1457475_at,16,16,4,0.754
1418278_at,0,20,20,0.754
1420521_at,0,20,20,0.754
1421808_at,0,20,20,0.754
1424794_at,12,16,20,0.754
1425446_at,8,12,20,0.754
1425959_x_at,0,20,20,0.754
1428997_at,4,16,20,0.754
1439054_at,8,12,20,0.754
1448285_at,4,8,20,0.754
1448710_at,16,20,20,0.754
1449101_at,4,8,20,0.754
1450464_at,8,12,20,0.754
1451461_a_at,0,20,20,0.754
1454086_a_at,8,12,20,0.754
1455605_at,0,4,20,0.754
1438163_x_at,12,12,3,0.755
1416555_at,16,16,4,0.755
1440213_a_at,16,16,4,0.755
1416547_at,12,16,20,0.755
1426200_at,0,20,20,0.755
1427730_a_at,0,20,20,0.755
1428485_at,8,12,20,0.755
1431816_at,4,8,20,0.755
1443001_at,4,8,20,0.755
1450504_a_at,8,12,20,0.755
1422620_s_at,0,0,0,0.756
1419920_s_at,12,12,3,0.756
1451870_a_at,12,12,3,0.756
1415792_at,16,20,20,0.756
1415805_at,0,4,20,0.756
1416041_at,4,8,20,0.756
1421837_at,16,20,20,0.756
1425128_at,0,20,20,0.756
1437275_at,8,12,20,0.756
1438377_x_at,0,20,20,0.756
1449049_at,0,20,20,0.756
1427047_at,0,0,0,0.757
1449717_at,12,12,3,0.757
1426091_a_at,16,16,4,0.757
1450270_at,16,16,4,0.757
1417717_a_at,12,20,20,0.757
1419140_at,12,16,20,0.757
1419289_a_at,4,20,20,0.757
1420608_at,16,20,20,0.757
1421663_at,4,12,20,0.757
1423034_at,16,20,20,0.757
1426855_at,12,16,20,0.757
1432271_a_at,0,20,20,0.757
1451617_at,4,8,20,0.757
1460265_at,0,20,20,0.757
1460429_at,4,8,20,0.757
1421998_at,4,4,1,0.758
1438844_x_at,4,4,1,0.758
1449700_at,4,4,1,0.758
1438847_at,8,8,2,0.758
1426051_a_at,12,12,3,0.758
1450533_a_at,12,12,3,0.758
1417857_at,16,20,20,0.758
1418875_at,12,16,20,0.758
1419591_at,4,8,20,0.758
1420010_at,16,20,20,0.758
1421749_at,4,16,20,0.758
1422005_at,8,12,20,0.758
1423068_at,0,20,20,0.758
1426781_at,0,4,20,0.758
1435532_at,0,20,20,0.758
1437308_s_at,0,20,20,0.758
1448326_a_at,4,12,20,0.758
1452375_at,0,4,20,0.758
1460366_at,8,12,20,0.758
1424635_at,4,4,1,0.759
1418635_at,8,8,2,0.759
1453564_a_at,8,8,2,0.759
1422653_at,12,12,3,0.759
1434931_at,12,12,3,0.759
1453914_at,16,16,4,0.759
1415930_a_at,0,4,20,0.759
1418271_at,0,20,20,0.759
1418869_a_at,8,20,20,0.759
1422055_at,12,16,20,0.759
